Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
FGB	7.69145284967387	-1.98082059570903	6.21569190678199	3.85384226157467e-08	2.93456799107664e-06	8.51851777182448
HOXA4	5.51575428030445	-0.526038481797317	6.21403411632772	3.87962079853909e-08	2.94151849901252e-06	8.51381888372982
AC068580.4	4.04239244380006	1.13174220816002	6.19569084414176	4.17652050069015e-08	3.15309449423898e-06	8.44790187349492
NMB	3.74872917660833	2.96211328660033	6.19117974053581	4.25292090401839e-08	3.19632012799843e-06	8.39907896582239
KIAA1644	5.73965929361874	-1.73431235284568	6.19018447819092	4.26996235824538e-08	3.19632012799843e-06	8.41788690240628
AGT	6.71830840949156	0.0404739349177142	6.1889591855003	4.29103549427397e-08	3.19854147855882e-06	8.40950852524807
SLC22A2	6.33497251090537	-3.06075038582995	6.15727637664732	4.87319450520881e-08	3.61722076172348e-06	8.1192955136261
GPER1	4.22829455378549	-0.0703999084205608	6.14493768605614	5.12051739477726e-08	3.78489792034038e-06	8.24982620794908
PTHLH	5.94497624275644	0.360119994265621	6.1436731824682	5.14655574437341e-08	3.78829390750419e-06	8.23218381956781
ARL4C	4.97775545236559	3.77837012385013	6.14007979039004	5.22126821796012e-08	3.82734125885824e-06	8.16400792087364
WT1	6.06905036976629	0.226599188241065	6.13485962143591	5.33172217025345e-08	3.89215718428502e-06	8.21321624491361
GRAMD4	2.9819940573305	4.81238525138718	6.1289785988085	5.45893395312027e-08	3.96862251916966e-06	8.1073381467183
EDA2R	6.82275507587062	-0.304672403941306	6.1050418147953	6.00847546576927e-08	4.35023473681475e-06	8.09202440571845
PRODH	6.44047894125272	2.44717010663059	6.10000343454184	6.13094741342847e-08	4.42078844920928e-06	8.04534946953363
ZNF135	5.54730242802033	-2.12966657971447	6.09483742059776	6.25908893540741e-08	4.4871235994931e-06	8.05885099086568
ABCC6	4.12799202562257	1.9224028733154	6.0942533098538	6.27374351338614e-08	4.4871235994931e-06	8.05766184945844
PAPLN	3.80469075166066	2.56428975490984	6.0824304780689	6.57777582855948e-08	4.68560434626338e-06	7.98118556694809
KIAA0408	5.71827360640993	-1.55908791340927	6.07230365099092	6.84976379683156e-08	4.85975611384845e-06	7.97668494895256
SCN1B	3.64816385421267	0.344880049505994	6.05953924276271	7.20850590967269e-08	5.09381861601111e-06	7.92737545730555
SERPINA12	6.1220088424789	-4.40249914355413	6.04628299560594	7.60076493157887e-08	5.3496061068236e-06	7.64594424001282
PDK4	4.42043520622549	2.44559821356017	6.04284281133761	7.70596911254163e-08	5.40212898183177e-06	7.83802148198683
CHST15	5.91775950243111	1.06364124859532	6.03780734551212	7.86256286718051e-08	5.49011998464865e-06	7.78544187281083
GOLGA8M	6.23598756782848	-4.48921462649552	6.02258122255981	8.35548507833536e-08	5.81133855881388e-06	7.53306409498926
CCR6	6.60225729483967	-0.104709529342161	6.01647104929625	8.56178467875479e-08	5.93147012293656e-06	7.75836018115504
STARD8	4.49557478135929	-0.595035078975483	5.9961413760207	9.28514823734408e-08	6.40747768597346e-06	7.68789553968788
APOL2	3.98062124806575	4.35539124744858	5.99187927733885	9.44430241107251e-08	6.49194733050611e-06	7.56695461029389
SEMA6A	3.98322328426251	3.07241664556341	5.96582359712629	1.04776563454399e-07	7.17435182164886e-06	7.52213215863523
TCTN2	1.95795824746014	3.89606783377075	5.96456068168028	1.05304906095975e-07	7.18268907757336e-06	7.5121452735578
KCNIP4	3.39613401968268	0.207622610663121	5.95448413308177	1.0961594515604e-07	7.44798187356388e-06	7.49803599184114
COPZ2	4.54106894203911	-0.634215913500894	5.93542642709654	1.18252192384207e-07	8.00399705233489e-06	7.45950136894664
PPP1R3C	4.80127006892163	1.01460226728581	5.90141442966205	1.35369514343279e-07	9.12762534499377e-06	7.24901569597522
AOC1	5.52955002767095	3.28409424047811	5.89173179510803	1.40675665360353e-07	9.42245920526e-06	7.26474258293877
HLA-G	7.04111274391288	-2.09727131754191	5.89149342479705	1.40808854873126e-07	9.42245920526e-06	7.28087887938595
ZHX2	2.22269904061192	4.53074027592214	5.88263912023043	1.4584552313885e-07	9.72266796894688e-06	7.17035260879989
FXYD1	5.67656527477497	-2.05800873684664	5.88070903858771	1.46966851756173e-07	9.76058798167124e-06	7.25445330567441
VEPH1	5.21254599134866	-1.08502982882858	5.86820107215639	1.54443099506096e-07	1.0183089250633e-05	7.20400359219416
TMEM200A	6.58791633991101	0.948107635582352	5.86813859367735	1.54481372080247e-07	1.0183089250633e-05	7.20041319865182
SOX18	5.21642500710717	-2.72647657158278	5.85888110827132	1.60257103120907e-07	1.05245426904608e-05	7.14986937778142
SYDE1	4.3190832993251	0.0223200013358363	5.84789811149313	1.67386720776631e-07	1.09464465979383e-05	7.12430558830993
DPP4	5.25184408254762	3.46417594204641	5.84621148119693	1.68509019201827e-07	1.09464465979383e-05	7.03784976616225
SLC7A7	5.23509326264587	3.46614003070941	5.84616458515089	1.6854033027506e-07	1.09464465979383e-05	7.05686042409814
BNC2	3.95338599952394	1.0780488288837	5.84380136202057	1.70125651348805e-07	1.10089368378315e-05	7.08030541952904
HKDC1	4.41825852145715	4.14046221751274	5.81540727919999	1.90365116236926e-07	1.22736866548961e-05	6.95621623224665
SPINK13	5.8007378367736	-3.24378487125642	5.80881449695513	1.95394784619301e-07	1.25071361375589e-05	6.9529779064242
CFH	7.53907578807017	0.338052973551915	5.80880531823126	1.95401877842536e-07	1.25071361375589e-05	6.91108138795096
ARRDC4	4.74707913564167	4.03001832432034	5.80189156502827	2.00817670424955e-07	1.28073825477518e-05	6.88425101079295
PPFIA4	4.40866720395876	2.15353292878416	5.79166909911557	2.0909811525007e-07	1.32700519686768e-05	6.86915892732781
DENND2A	4.42161415025405	0.589230491010655	5.79109312337403	2.09574578244132e-07	1.32700519686768e-05	6.90205330185845
AC010441.1	3.89425262883821	3.68972299421044	5.78324373897781	2.16175713191428e-07	1.36391433901421e-05	6.82000803889274
PHKA2	2.81468139075702	5.0594481673396	5.78000971684006	2.18954811196005e-07	1.37653227565432e-05	6.74284645263622
DEGS1	2.36921937832497	5.27411756745271	5.77623140420543	2.22246360132518e-07	1.39227099223442e-05	6.72227288446532
MXRA5	6.7960020057334	-0.584761751509681	5.77226802999231	2.25751657764519e-07	1.40542704038433e-05	6.81436087023075
SYNPO	3.72747469478238	4.981376085269	5.7720595436376	2.25937552059974e-07	1.40542704038433e-05	6.69472377154949
KCNMA1	4.50798107397282	1.31275299617493	5.76520417758225	2.32134997556715e-07	1.43867981453274e-05	6.79977812892547
LIF	4.08361853013808	4.183028312313	5.76435741692656	2.32912049675289e-07	1.43867981453274e-05	6.73451996736026
LRRC41	2.28530183075891	6.17904925068488	5.74532366612315	2.51072812798196e-07	1.54545376686165e-05	6.5940864483402
HNF1A	5.50938863393804	2.01488136240044	5.74052160968543	2.55871271013391e-07	1.56952148393145e-05	6.71270014376542
TRIM9	4.3669829686009	-0.377737819386873	5.73414772617793	2.62380496483933e-07	1.60388022521978e-05	6.70495806039276
QRFPR	6.6234549468189	-2.27820708328914	5.73238718796983	2.64207056111564e-07	1.60947650112651e-05	6.69878443521287
F8	3.76258917979306	2.60713942640791	5.72201829788014	2.75222316249546e-07	1.67081698930051e-05	6.58750717458788
LRRC7	5.13609462163425	-4.35572279664115	5.71252430132703	2.85705119725044e-07	1.72851597433652e-05	6.387083694092
HRASLS	4.99358646851086	-2.75637383996005	5.7086117737354	2.90138953709645e-07	1.74934974615515e-05	6.59823417935357
HOXA9	5.84996737440959	0.970991501995194	5.7067762174001	2.92242421930297e-07	1.75603898837436e-05	6.60208924218165
CNTNAP3B	5.38355405788671	-2.76166095897343	5.70506182846514	2.94220630189375e-07	1.76193276370356e-05	6.58489813722202
SPARC	6.61322428283233	0.726122082085684	5.69650560457138	3.04292859270949e-07	1.81609380131101e-05	6.48429520065917
TP53INP2	3.37222124458717	3.8186202380526	5.69278244452112	3.08781261469378e-07	1.83667668859193e-05	6.46304168335404
RASSF4	4.84198447529316	1.96185831205091	5.69067460519905	3.11351241309082e-07	1.84574866743834e-05	6.48607922810785
CUBN	4.83076571745594	0.132574850516225	5.68824550420584	3.14339110349105e-07	1.85722900449073e-05	6.49589519166289
NOL3	2.91849137446247	4.13812257030527	5.68557754160161	3.17653402858519e-07	1.8705550049662e-05	6.41270955711164
EPB41L4A	5.36709236235195	-0.323244087775547	5.66083903955239	3.50074498951236e-07	2.05462328852908e-05	6.42959265141482
KRBA1	3.97057869135096	0.488790715619828	5.65524975270178	3.57840086468331e-07	2.09324601574488e-05	6.35360619107602
BHLHE41	5.57732532089673	3.15599981283904	5.64925954460698	3.66351432784774e-07	2.13596185200522e-05	6.30031471913896
MME	6.34992255085352	2.86495520946444	5.6450475244562	3.72455483221448e-07	2.16440742322043e-05	6.28888072490471
CGNL1	3.64601792399109	2.59231075736997	5.64060308086305	3.79005165726383e-07	2.19524762548271e-05	6.2897152076695
CFB	4.25958771649135	4.55804451801586	5.63784194016817	3.83131287331174e-07	2.21189454967076e-05	6.20947885515741
FGF11	3.14458167274665	2.58124249809025	5.63211486580104	3.91831357574431e-07	2.2547533429674e-05	6.26150339336925
SIRPA	5.2554763735611	3.87066619395911	5.62161428509594	4.08292089206501e-07	2.34184676880586e-05	6.1610605240333
TGFA	6.18339420827652	3.61940621291047	5.61585969330374	4.17600407679295e-07	2.38748504921114e-05	6.16721471843488
TMEM257	5.04106081842985	-5.09212459234984	5.60337467248402	4.38521145268195e-07	2.49900469429288e-05	5.9588036285644
MAP3K21	3.83745399767423	3.28579334345144	5.58764180860441	4.6636119004986e-07	2.6491115059231e-05	6.10515066010234
OLIG1	5.643187579114	-4.67415927026763	5.57294619066258	4.93936510299191e-07	2.78965088235595e-05	5.90686413745024
ZNF385D	4.84135178231642	-1.69409011549713	5.57277834307148	4.94260571820113e-07	2.78965088235595e-05	6.11042378236196
CENPV	-6.20756898460534	2.58274972036741	-5.56338462488356	5.12734975724176e-07	2.88470575832589e-05	5.8691201874595
ZNF501	-4.02468764357369	1.55956919341868	-5.55568321407613	5.28387618548813e-07	2.96333195850264e-05	5.81334500753025
RGS12	2.26975617004182	3.72947954243161	5.55347543908859	5.32961012539795e-07	2.97180650480248e-05	5.9564136163764
TBX15	4.03680889741389	0.0142993277446418	5.55333024769451	5.33263139376421e-07	2.97180650480248e-05	6.0394252165545
AL953854.2	3.81321461250663	-0.251385733081817	5.55228192734988	5.35449590857943e-07	2.9746076956278e-05	6.02982465472492
PROS1	4.55106697669664	4.54821817606152	5.54474203999415	5.51437777609719e-07	3.05382438221107e-05	5.86073191181031
PPP1R14C	5.61691288498116	1.22418114851541	5.54131452688811	5.58860443078172e-07	3.08525893356843e-05	5.96597337331065
SYNDIG1	5.22193002341884	-2.62060602026803	5.5296203576348	5.84934271683108e-07	3.21914294191707e-05	5.91679844779545
TRPM3	5.48949561993216	-2.13477248741262	5.52498120188428	5.95606870325125e-07	3.26769905936759e-05	5.90553460070817
C2	5.24253995781961	2.6116109766371	5.52158804612634	6.03534267506663e-07	3.30094005256121e-05	5.85919234118661
C1S	5.77892177404285	2.00028577978773	5.51851061961457	6.10813884838908e-07	3.33044385480375e-05	5.7883614350485
ADAMTSL3	6.75980456850747	-3.00477775924577	5.5175755177357	6.13042947229796e-07	3.33231283254202e-05	5.90430931766517
UGT1A9	6.81828992997057	-2.805509905738	5.51223256798709	6.25933865815443e-07	3.38214844473056e-05	5.87050857403051
RBCK1	2.87089102424119	6.20576421618737	5.51218896525083	6.26040157040016e-07	3.38214844473056e-05	5.70678695208293
KHK	2.99221122946534	3.26548244347231	5.5047945676582	6.44325249840734e-07	3.4703200803922e-05	5.81036042637196
ORAI3	2.0986579882656	4.11846181057345	5.49975272216707	6.57093549642777e-07	3.52833271975359e-05	5.73407274583201
S100A1	4.97921689353136	0.51685035350859	5.49330730215811	6.73779909820122e-07	3.60696845057039e-05	5.78232752763622
IGFBP3	8.00905299276226	2.79425138668649	5.46777113824391	7.44091774378713e-07	3.97133694446355e-05	5.58341713386725
EEF1AKMT3	1.52356415954225	3.60453236486301	5.46198846282349	7.60990913066859e-07	4.04929682838528e-05	5.63715664082145
PRKAA2	4.22434904926747	1.25344220023514	5.45198144729713	7.91132573056576e-07	4.19704145213738e-05	5.61856091208162
CXorf57	3.1755084306981	1.07977441903661	5.44621142176835	8.09043365440229e-07	4.27920960894224e-05	5.64095748400785
SPATA18	5.22536888638883	0.774949153329567	5.44405013127336	8.15854531813194e-07	4.30235407731698e-05	5.59943584586949
GFRA2	5.16642704520114	-3.39828433874597	5.439390663536	8.30731181702248e-07	4.36776698093807e-05	5.51533347073958
OPN3	2.92965514266736	2.39734598762185	5.42525820113006	8.77505641612818e-07	4.60000435155253e-05	5.53507949508097
ACSM2B	4.7789407591212	-1.87381090941717	5.41849777848593	9.00788178712304e-07	4.70808401335254e-05	5.53404846539811
IFFO1	4.91979581922643	-1.14115816037674	5.41411139442507	9.16218813971371e-07	4.77460813204078e-05	5.53036308824526
SSC5D	4.75672652397906	-1.60014881205372	5.40356407725777	9.54395611704868e-07	4.95892731658182e-05	5.47987045525589
AEBP1	5.34696958581247	-0.737309944729134	5.39900297335682	9.71385817077048e-07	5.03240523298625e-05	5.43886214461774
FBXO17	3.45124518195453	2.60958711927764	5.37431487314261	1.06864640145122e-06	5.48097263832809e-05	5.26211930545149
RNF215	1.94006738002563	3.06594300376427	5.37421223217073	1.0690701211508e-06	5.48097263832809e-05	5.31388287099559
ALPK2	5.84483369133873	-1.92311035350058	5.37391040736391	1.07031706412345e-06	5.48097263832809e-05	5.38026786017858
RORC	5.04182245872363	1.13673764173151	5.37389487439882	1.07038127489142e-06	5.48097263832809e-05	5.34171355205141
IL32	4.38212157793366	5.8026380212607	5.36862921155221	1.09236852203248e-06	5.57739373127913e-05	5.19961810393273
GPD1	4.50370973061693	1.62223279222261	5.36013493936964	1.12877711596787e-06	5.74667911547213e-05	5.30102599791109
PYCR1	-5.81711902188709	6.21405442899079	-5.35242442331889	1.16285836590407e-06	5.90317698047738e-05	5.26939666081819
CIITA	4.66345960019533	1.4615588772205	5.35052394469025	1.17141295895075e-06	5.91544734646506e-05	5.26480888399697
IRX3	4.67052793326744	-0.550128231419598	5.35040011970802	1.17197247326094e-06	5.91544734646506e-05	5.25723744231535
MYOM3	5.09607506217125	2.29346733182089	5.33501136293283	1.24359354943644e-06	6.25906656534021e-05	5.19791384322895
NOVA1	4.93003737523603	-1.85055392351133	5.33302900178752	1.25312713762206e-06	6.28913182194071e-05	5.22914331240328
C19orf67	4.69383293193908	-3.3253383466294	5.31751875998632	1.33024209168854e-06	6.65723988435401e-05	5.08452800194513
GYPC	5.52922590067638	-1.76597612308561	5.30966264862851	1.37106315793234e-06	6.8421473864499e-05	5.11781557016313
TMCC1	4.5185660630135	5.70970718578106	5.30701939656634	1.38507270586851e-06	6.89258997799243e-05	4.95101785285485
SLC22A11	6.06175779732053	-2.69822201961888	5.30379920414245	1.40233037523754e-06	6.95886753060291e-05	5.06500364678379
APBB1IP	6.22644573314729	-2.51560257640315	5.30179528854855	1.41317629164128e-06	6.99304548127029e-05	5.12605034784312
GRIN2A	4.99530788481032	-0.693424826333376	5.2997066036875	1.42456877958396e-06	7.0297296257347e-05	5.10099493193759
HPN	5.94528384087154	-0.685510942822514	5.29259312733786	1.46404989597431e-06	7.20443049088638e-05	5.02942535568047
NRP1	3.36095956446696	4.65633122483117	5.2869104934553	1.49636064907512e-06	7.32392875320243e-05	4.87606183337237
SYTL3	3.07536053297192	1.09544360853702	5.28673845269629	1.49734970418984e-06	7.32392875320243e-05	5.03872331611835
TSPAN4	2.91414670020917	2.02828723117663	5.28614418143489	1.50077109060301e-06	7.32392875320243e-05	4.96733547267107
RBKS	2.83832184430243	1.6512511944816	5.28539880898402	1.50507327374868e-06	7.32468993224356e-05	5.04262420656862
NT5DC3	1.91198664780251	3.80195035739687	5.28137082312142	1.52853282612642e-06	7.41842332592013e-05	4.97164099086793
APOL1	5.67586109588566	3.74254205053079	5.27369905514724	1.57421261903909e-06	7.61918907614921e-05	4.8703000724915
VEGFA	3.51146964828642	7.38438368484414	5.27244869907399	1.58178365494947e-06	7.63491531375336e-05	4.78593998983806
VAMP5	3.48363569853457	1.60101177410904	5.26969896729427	1.59855966843903e-06	7.69273312198932e-05	4.96520537996395
CCL15	4.90491172277113	1.06465269649564	5.2690618961406	1.60247129451606e-06	7.69273312198932e-05	5.00564332243954
SMPDL3A	3.24267917182121	3.76213339498902	5.26670716762674	1.61701116703058e-06	7.74149573895996e-05	4.88075307430919
PLPP7	5.87710931961755	-4.24200456579196	5.26255739962627	1.64295117293839e-06	7.84442578949447e-05	4.95321472208289
LRRK2	5.80999437582634	-0.492245083586708	5.25295776907964	1.70453522472681e-06	8.11652810782312e-05	4.88028448120771
PPP2R3A	2.89078897244856	3.56867631837368	5.25090739909029	1.71797989723517e-06	8.15855722165497e-05	4.79547132157723
RETREG1	3.77651849155212	3.6630033949162	5.24985263120466	1.72493674486366e-06	8.16963338733551e-05	4.82706433528055
ZC3HC1	1.63911389371224	4.21770057418276	5.2481820343821	1.73601204061609e-06	8.20010393302779e-05	4.81622006130887
DFNA5	4.78055285075497	0.631361655611181	5.24699769811791	1.74390594166853e-06	8.21542463080434e-05	4.81603034705443
DZIP1	4.84668408888249	0.286493949419257	5.23266845578209	1.84225394378171e-06	8.65565376884248e-05	4.81784505760026
FAM149A	4.13186794010013	1.45211567659597	5.21911914114686	1.94025059817681e-06	9.0919010788837e-05	4.77930149275691
SLC22A4	2.99059507649681	1.11320289244247	5.21055862439913	2.00478577574061e-06	9.36945648524697e-05	4.79871596066485
PFKP	3.46797992256099	6.9075752419837	5.20842379237691	2.02120524991919e-06	9.4212696424993e-05	4.55169169211875
RARRES1	4.31654798572824	1.66026608086479	5.19763703771032	2.10620929669553e-06	9.79165616721665e-05	4.70866382517368
SSPN	3.79673973419023	2.66895724056914	5.19108595644501	2.15953757817753e-06	0.000100132259464788	4.62286558787195
GALNT18	5.2580849914771	1.15354279961759	5.18921797276179	2.17498506933123e-06	0.000100584518939282	4.66940750232685
SLC17A3	5.34039337767286	-4.47099081257456	5.18043689626357	2.2490669569539e-06	0.000103738947419184	4.56664250261106
IKBIP	2.93804744697737	3.68564084875837	5.16847537814893	2.35397928393955e-06	0.00010829530736999	4.47410135729593
ADAMTS1	5.09038634714327	-0.785342831055621	5.16177694002301	2.41481295421026e-06	0.000110805417270334	4.55626568989559
PERM1	4.42287207207851	-1.28257750886742	5.15969736753337	2.43401110935302e-06	0.000111218300944481	4.59318260778168
